UniqueID	Conference	ConferenceNo	Year	Subfield
2	WCCFL	33	2015	p
7	WCCFL	33	2015	p
13	WCCFL	33	2015	p
17	WCCFL	33	2015	p
21	WCCFL	33	2015	p
24	WCCFL	33	2015	p
27	WCCFL	33	2015	p
28	WCCFL	33	2015	p
31	WCCFL	33	2015	p
33	WCCFL	33	2015	p
35	WCCFL	33	2015	p
36	WCCFL	33	2015	p
43	WCCFL	32	2014	p
46	WCCFL	32	2014	p
47	WCCFL	32	2014	p
48	WCCFL	32	2014	p
49	WCCFL	32	2014	p
87	WCCFL	31	2013	p
101	WCCFL	31	2013	p
123	WCCFL	31	2013	p
126	WCCFL	31	2013	p
132	WCCFL	31	2013	p
139	WCCFL	30	2012	p
141	WCCFL	30	2012	p
151	WCCFL	30	2012	p
155	WCCFL	30	2012	p
157	WCCFL	30	2012	p
162	WCCFL	30	2012	p
164	WCCFL	29	2011	p
166	WCCFL	29	2011	p
171	WCCFL	29	2011	p
177	WCCFL	29	2011	p
179	WCCFL	29	2011	p
180	WCCFL	29	2011	p
181	WCCFL	29	2011	p
182	WCCFL	29	2011	p
183	WCCFL	29	2011	p
196	WCCFL	29	2011	p
198	WCCFL	29	2011	p
204	WCCFL	29	2011	p
205	WCCFL	29	2011	p
207	WCCFL	29	2011	p
209	WCCFL	29	2011	p
213	WCCFL	28	2010	p
214	WCCFL	28	2010	p
225	WCCFL	28	2010	p
228	WCCFL	28	2010	p
230	WCCFL	28	2010	p
232	WCCFL	28	2010	p
233	WCCFL	28	2010	p
234	WCCFL	28	2010	p
235	WCCFL	28	2010	p
236	WCCFL	28	2010	p
237	WCCFL	28	2010	p
238	WCCFL	28	2010	p
239	WCCFL	28	2010	p
241	WCCFL	28	2010	p
242	WCCFL	28	2010	p
243	WCCFL	27	2008	p
245	WCCFL	27	2008	p
252	WCCFL	27	2008	p
256	WCCFL	27	2008	p
259	WCCFL	27	2008	p
261	WCCFL	27	2008	p
262	WCCFL	27	2008	p
269	WCCFL	27	2008	p
273	WCCFL	27	2008	p
280	WCCFL	27	2008	p
285	WCCFL	27	2008	p
289	WCCFL	27	2008	p
290	WCCFL	27	2008	p
293	WCCFL	27	2008	p
294	WCCFL	27	2008	p
295	WCCFL	26	2007	p
299	WCCFL	26	2007	p
300	WCCFL	26	2007	p
310	WCCFL	26	2007	p
317	WCCFL	26	2007	p
318	WCCFL	26	2007	p
322	WCCFL	26	2007	p
324	WCCFL	26	2007	p
328	WCCFL	26	2007	p
338	WCCFL	26	2007	p
345	WCCFL	26	2007	p
346	WCCFL	26	2007	p
352	WCCFL	26	2007	p
354	WCCFL	25	2006	p
359	WCCFL	25	2006	p
363	WCCFL	25	2006	p
366	WCCFL	25	2006	p
370	WCCFL	25	2006	p
371	WCCFL	25	2006	p
374	WCCFL	25	2006	p
377	WCCFL	25	2006	p
380	WCCFL	25	2006	p
389	WCCFL	25	2006	p
392	WCCFL	25	2006	p
396	WCCFL	25	2006	p
398	WCCFL	25	2006	p
401	WCCFL	25	2006	p
404	WCCFL	24	2005	p
408	WCCFL	24	2005	p
409	WCCFL	24	2005	p
418	WCCFL	24	2005	p
422	WCCFL	24	2005	p
423	WCCFL	24	2005	p
428	WCCFL	24	2005	p
429	WCCFL	24	2005	p
432	WCCFL	24	2005	p
435	WCCFL	24	2005	p
437	WCCFL	24	2005	p
438	WCCFL	24	2005	p
442	WCCFL	24	2005	p
443	WCCFL	24	2005	p
445	WCCFL	24	2005	p
446	WCCFL	23	2004	p
448	WCCFL	23	2004	p
452	WCCFL	23	2004	p
454	WCCFL	23	2004	p
465	WCCFL	23	2004	p
469	WCCFL	23	2004	p
473	WCCFL	23	2004	p
479	WCCFL	23	2004	p
492	WCCFL	23	2004	p
495	WCCFL	23	2004	p
500	WCCFL	23	2004	p
501	WCCFL	23	2004	p
502	WCCFL	23	2004	p
506	WCCFL	22	2003	p
510	WCCFL	22	2003	p
511	WCCFL	22	2003	p
515	WCCFL	22	2003	p
516	WCCFL	22	2003	p
517	WCCFL	22	2003	p
521	WCCFL	22	2003	p
524	WCCFL	22	2003	p
525	WCCFL	22	2003	p
528	WCCFL	22	2003	p
534	WCCFL	22	2003	p
535	WCCFL	22	2003	p
538	WCCFL	22	2003	p
539	WCCFL	22	2003	p
541	WCCFL	22	2003	p
543	WCCFL	22	2003	p
544	WCCFL	22	2003	p
548	WCCFL	21	2002	p
553	WCCFL	21	2002	p
556	WCCFL	21	2002	p
557	WCCFL	21	2002	p
559	WCCFL	21	2002	p
560	WCCFL	21	2002	p
561	WCCFL	21	2002	p
565	WCCFL	21	2002	p
566	WCCFL	21	2002	p
567	WCCFL	21	2002	p
568	WCCFL	21	2002	p
570	WCCFL	21	2002	p
571	WCCFL	21	2002	p
574	WCCFL	21	2002	p
575	WCCFL	21	2002	p
576	WCCFL	21	2002	p
578	WCCFL	21	2002	p
584	WCCFL	20	2001	p
587	WCCFL	20	2001	p
594	WCCFL	20	2001	p
595	WCCFL	20	2001	p
597	WCCFL	20	2001	p
601	WCCFL	20	2001	p
609	WCCFL	20	2001	p
614	WCCFL	20	2001	p
629	WCCFL	19	2000	p
638	WCCFL	19	2000	p
640	WCCFL	19	2000	p
648	WCCFL	19	2000	p
650	WCCFL	19	2000	p
651	WCCFL	19	2000	p
654	WCCFL	19	2000	p
660	WCCFL	19	2000	p
664	WCCFL	19	2000	p
665	WCCFL	19	2000	p
666	WCCFL	19	2000	p
670	WCCFL	19	2000	p
674	WCCFL	18	1999	p
677	WCCFL	18	1999	p
679	WCCFL	18	1999	p
686	WCCFL	18	1999	p
689	WCCFL	18	1999	p
691	WCCFL	18	1999	p
692	WCCFL	18	1999	p
703	WCCFL	18	1999	p
707	WCCFL	18	1999	p
710	WCCFL	18	1999	p
711	WCCFL	18	1999	p
712	WCCFL	18	1999	p
713	WCCFL	18	1999	p
725	NELS	8	1978	p
726	NELS	8	1978	p
727	NELS	8	1978	p
733	NELS	8	1978	p
738	NELS	8	1978	p
742	NELS	11	1980	p
752	NELS	11	1980	p
756	NELS	11	1980	p
766	NELS	11	1980	p
773	NELS	12	1981	p
775	NELS	12	1981	p
777	NELS	12	1981	p
785	NELS	12	1981	p
789	NELS	12	1981	p
791	NELS	13	1982	p
796	NELS	13	1982	p
798	NELS	13	1982	p
806	NELS	13	1982	p
808	NELS	13	1982	p
811	NELS	14	1983	p
824	NELS	14	1983	p
828	NELS	14	1983	p
835	NELS	14	1983	p
838	NELS	15	1984	p
843	NELS	15	1984	p
846	NELS	15	1984	p
850	NELS	15	1984	p
863	NELS	16	1985	p
875	NELS	16	1985	p
879	NELS	16	1985	p
882	NELS	16	1985	p
887	NELS	16	1985	p
893	NELS	17	1986	p
894	NELS	17	1986	p
897	NELS	17	1986	p
899	NELS	17	1986	p
900	NELS	17	1986	p
908	NELS	17	1986	p
911	NELS	17	1986	p
913	NELS	17	1986	p
916	NELS	17	1986	p
919	NELS	17	1986	p
921	NELS	17	1986	p
924	NELS	17	1986	p
927	NELS	17	1986	p
934	NELS	18	1987	p
938	NELS	18	1987	p
940	NELS	18	1987	p
947	NELS	18	1987	p
951	NELS	18	1987	p
957	NELS	18	1987	p
960	NELS	18	1987	p
965	NELS	18	1987	p
966	NELS	18	1987	p
967	NELS	19	1988	p
971	NELS	19	1988	p
973	NELS	19	1988	p
981	NELS	19	1988	p
984	NELS	19	1988	p
988	NELS	19	1988	p
989	NELS	19	1988	p
996	NELS	19	1988	p
999	NELS	20	1989	p
1004	NELS	20	1989	p
1007	NELS	20	1989	p
1013	NELS	20	1989	p
1020	NELS	20	1989	p
1025	NELS	20	1989	p
1029	NELS	20	1989	p
1038	NELS	21	1990	p
1039	NELS	21	1990	p
1042	NELS	21	1990	p
1043	NELS	21	1990	p
1045	NELS	21	1990	p
1055	NELS	21	1990	p
1061	NELS	22	1991	p
1070	NELS	22	1991	p
1074	NELS	22	1991	p
1086	NELS	22	1991	p
1088	NELS	22	1991	p
1098	NELS	24	1993	p
1103	NELS	24	1993	p
1105	NELS	24	1993	p
1118	NELS	24	1993	p
1122	NELS	24	1993	p
1124	NELS	24	1993	p
1129	NELS	24	1993	p
1130	NELS	24	1993	p
1133	NELS	25	1994	p
1135	NELS	25	1994	p
1136	NELS	25	1994	p
1142	NELS	25	1994	p
1149	NELS	25	1994	p
1150	NELS	25	1994	p
1153	NELS	25	1994	p
1154	NELS	25	1994	p
1163	NELS	25	1994	p
1165	NELS	25	1994	p
1167	NELS	25	1994	p
1168	NELS	25	1994	p
1169	NELS	25	1994	p
1180	NELS	25	1994	p
1181	NELS	25	1994	p
1182	NELS	25	1994	p
1187	NELS	26	1995	p
1190	NELS	26	1995	p
1198	NELS	26	1995	p
1203	NELS	26	1995	p
1209	NELS	26	1995	p
1211	NELS	26	1995	p
1212	NELS	26	1995	p
1214	NELS	26	1995	p
1216	NELS	27	1996	p
1220	NELS	27	1996	p
1221	NELS	27	1996	p
1222	NELS	27	1996	p
1223	NELS	27	1996	p
1224	NELS	27	1996	p
1225	NELS	27	1996	p
1229	NELS	27	1996	p
1230	NELS	27	1996	p
1239	NELS	27	1996	p
1241	NELS	27	1996	p
1249	NELS	28	1997	p
1250	NELS	28	1997	p
1253	NELS	28	1997	p
1258	NELS	28	1997	p
1262	NELS	28	1997	p
1266	NELS	28	1997	p
1272	NELS	28	1997	p
1278	NELS	29	1998	p
1287	NELS	29	1998	p
1293	NELS	29	1998	p
1295	NELS	29	1998	p
1296	NELS	29	1998	p
1298	NELS	29	1998	p
1299	NELS	29	1998	p
1300	NELS	29	1998	p
1305	NELS	29	1998	p
1306	NELS	29	1998	p
1307	NELS	29	1998	p
1308	NELS	29	1998	p
1316	NELS	29	1998	p
1322	NELS	29	1998	p
1326	NELS	30	1999	p
1332	NELS	30	1999	p
1339	NELS	30	1999	p
1346	NELS	30	1999	p
1350	NELS	30	1999	p
1358	NELS	30	1999	p
1365	NELS	30	1999	p
1368	NELS	30	1999	p
1375	NELS	30	1999	p
1376	NELS	31	2000	p
1379	NELS	31	2000	p
1381	NELS	31	2000	p
1387	NELS	31	2000	p
1393	NELS	31	2000	p
1401	NELS	31	2000	p
1404	NELS	31	2000	p
1407	NELS	31	2000	p
1408	NELS	31	2000	p
1409	NELS	32	2001	p
1413	NELS	32	2001	p
1414	NELS	32	2001	p
1415	NELS	32	2001	p
1416	NELS	32	2001	p
1419	NELS	32	2001	p
1421	NELS	32	2001	p
1430	NELS	32	2001	p
1439	NELS	32	2001	p
1440	NELS	32	2001	p
1442	NELS	40	2009	p
1443	NELS	40	2009	p
1446	NELS	40	2009	p
1447	NELS	40	2009	p
1448	NELS	40	2009	p
1452	NELS	40	2009	p
1453	NELS	40	2009	p
1454	NELS	40	2009	p
1458	NELS	40	2009	p
1459	NELS	40	2009	p
1463	NELS	40	2009	p
1464	NELS	40	2009	p
1467	NELS	40	2009	p
1468	NELS	40	2009	p
1469	NELS	40	2009	p
1481	NELS	40	2009	p
1482	NELS	40	2009	p
1483	NELS	40	2009	p
1489	NELS	40	2009	p
1490	NELS	40	2009	p
1495	NELS	40	2009	p
1496	NELS	40	2009	p
1497	NELS	40	2009	p
1501	NELS	35	2004	p
1502	NELS	35	2004	p
1503	NELS	35	2004	p
1513	NELS	35	2004	p
1514	NELS	35	2004	p
1515	NELS	35	2004	p
1535	NELS	37	2006	p
1536	NELS	37	2006	p
1537	NELS	37	2006	p
1538	NELS	37	2006	p
1539	NELS	37	2006	p
1547	NELS	37	2006	p
1548	NELS	37	2006	p
1549	NELS	37	2006	p
1550	NELS	37	2006	p
1554	NELS	37	2006	p
1555	NELS	37	2006	p
1556	NELS	37	2006	p
1564	NELS	37	2006	p
1586	NELS	38	2007	p
1587	NELS	38	2007	p
1588	NELS	38	2007	p
1592	NELS	38	2007	p
1593	NELS	38	2007	p
1594	NELS	38	2007	p
1611	NELS	38	2007	p
1612	NELS	38	2007	p
1613	NELS	38	2007	p
1617	NELS	38	2007	p
1618	NELS	38	2007	p
1619	NELS	38	2007	p
1623	NELS	38	2007	p
1644	NELS	38	2007	p
1645	NELS	38	2007	p
1646	NELS	38	2007	p
1647	NELS	38	2007	p
1648	NELS	38	2007	p
1649	NELS	38	2007	p
1650	NELS	38	2007	p
1651	NELS	38	2007	p
1673	NELS	39	2008	p
1675	NELS	39	2008	p
1680	NELS	39	2008	p
1681	NELS	39	2008	p
1682	NELS	39	2008	p
1683	NELS	39	2008	p
1689	NELS	39	2008	p
1690	NELS	39	2008	p
1691	NELS	39	2008	p
1701	NELS	39	2008	p
1702	NELS	39	2008	p
1703	NELS	39	2008	p
1704	NELS	39	2008	p
1718	NELS	39	2008	p
1719	NELS	39	2008	p
1721	NELS	39	2008	p
1722	NELS	39	2008	p
1727	NELS	39	2008	p
1731	NELS	39	2008	p
1732	NELS	39	2008	p
1733	NELS	39	2008	p
1734	NELS	39	2008	p
1735	NELS	39	2008	p
1736	NELS	39	2008	p
1741	NELS	42	2011	p
1742	NELS	42	2011	p
1743	NELS	42	2011	p
1748	NELS	42	2011	p
1749	NELS	42	2011	p
1751	NELS	42	2011	p
1755	NELS	42	2011	p
1771	NELS	42	2011	p
1780	NELS	42	2011	p
1781	NELS	42	2011	p
1784	NELS	42	2011	p
1789	NELS	42	2011	p
1794	NELS	42	2011	p
1796	NELS	42	2011	p
1797	NELS	42	2011	p
1808	NELS	43	2012	p
1809	NELS	43	2012	p
1810	NELS	43	2012	p
1813	NELS	43	2012	p
1814	NELS	43	2012	p
1815	NELS	43	2012	p
1844	NELS	43	2012	p
1845	NELS	43	2012	p
1848	NELS	43	2012	p
1849	NELS	43	2012	p
1850	NELS	43	2012	p
1851	NELS	43	2012	p
1860	NELS	43	2012	p
1868	NELS	43	2012	p
1871	NELS	43	2012	p
1872	NELS	43	2012	p
1873	NELS	43	2012	p
1874	NELS	43	2012	p
1881	NELS	44	2013	p
1887	NELS	44	2013	p
1898	NELS	44	2013	p
1899	NELS	44	2013	p
1900	NELS	44	2013	p
1913	NELS	44	2013	p
1915	NELS	44	2013	p
1923	NELS	44	2013	p
1926	NELS	44	2013	p
1941	NELS	46	2015	p
1942	NELS	46	2015	p
1943	NELS	46	2015	p
1956	NELS	46	2015	p
1970	NELS	46	2015	p
1971	NELS	46	2015	p
1972	NELS	46	2015	p
1981	NELS	46	2015	p
1995	NELS	46	2015	p
2000	NELS	46	2015	p
2001	NELS	46	2015	p
2005	NELS	46	2015	p
2006	NELS	46	2015	p
2010	NELS	46	2015	p
2014	NELS	46	2015	p
2015	NELS	46	2015	p
2026	NELS	46	2015	p
2040	NELS	46	2015	p
2054	BLS	1	1975	p
2055	BLS	1	1975	p
2059	BLS	1	1975	p
2060	BLS	1	1975	p
2063	BLS	1	1975	p
2068	BLS	1	1975	p
2072	BLS	1	1975	p
2075	BLS	1	1975	p
2076	BLS	1	1975	p
2078	BLS	1	1975	p
2084	BLS	2	1976	p
2088	BLS	2	1976	p
2091	BLS	2	1976	p
2093	BLS	2	1976	p
2096	BLS	2	1976	p
2099	BLS	2	1976	p
2101	BLS	2	1976	p
2102	BLS	2	1976	p
2112	BLS	2	1976	p
2114	BLS	2	1976	p
2136	BLS	3	1977	p
2140	BLS	3	1977	p
2163	BLS	3	1977	p
2165	BLS	3	1977	p
2166	BLS	3	1977	p
2167	BLS	3	1977	p
2168	BLS	3	1977	p
2172	BLS	3	1977	p
2173	BLS	3	1977	p
2199	BLS	4	1978	p
2200	BLS	4	1978	p
2201	BLS	4	1978	p
2202	BLS	4	1978	p
2203	BLS	4	1978	p
2204	BLS	4	1978	p
2205	BLS	4	1978	p
2206	BLS	4	1978	p
2207	BLS	4	1978	p
2209	BLS	4	1978	p
2210	BLS	4	1978	p
2213	BLS	4	1978	p
2215	BLS	4	1978	p
2239	BLS	5	1979	p
2252	BLS	5	1979	p
2253	BLS	5	1979	p
2254	BLS	5	1979	p
2255	BLS	5	1979	p
2256	BLS	5	1979	p
2277	BLS	6	1980	p
2281	BLS	6	1980	p
2295	BLS	6	1980	p
2310	BLS	6	1980	p
2314	BLS	6	1980	p
2320	BLS	7	1981	p
2325	BLS	7	1981	p
2328	BLS	7	1981	p
2348	BLS	8	1982	p
2354	BLS	8	1982	p
2359	BLS	8	1982	p
2379	BLS	8	1982	p
2380	BLS	8	1982	p
2387	WCCFL	34	2016	p
2388	WCCFL	34	2016	p
2389	WCCFL	34	2016	p
2390	WCCFL	34	2016	p
2391	WCCFL	34	2016	p
2392	WCCFL	34	2016	p
2393	WCCFL	34	2016	p
2394	WCCFL	34	2016	p
2395	WCCFL	34	2016	p
2396	WCCFL	34	2016	p
2397	WCCFL	34	2016	p
2398	WCCFL	34	2016	p
2399	WCCFL	34	2016	p
2478	BLS	9	1983	p
2485	BLS	9	1983	p
2486	BLS	9	1983	p
2487	BLS	9	1983	p
2493	BLS	9	1983	p
2499	BLS	9	1983	p
2500	BLS	9	1983	p
2505	BLS	10	1984	p
2506	BLS	10	1984	p
2507	BLS	10	1984	p
2508	BLS	10	1984	p
2509	BLS	10	1984	p
2511	BLS	10	1984	p
2535	BLS	10	1984	p
2536	BLS	10	1984	p
2560	BLS	11	1985	p
2575	BLS	11	1985	p
2582	BLS	11	1985	p
2586	BLS	11	1985	p
2588	BLS	11	1985	p
2589	BLS	11	1985	p
2590	BLS	11	1985	p
2591	BLS	11	1985	p
2592	BLS	11	1985	p
2593	BLS	11	1985	p
2594	BLS	11	1985	p
2595	BLS	11	1985	p
2596	BLS	11	1985	p
2597	BLS	11	1985	p
2608	NELS	45	2014	p
2610	NELS	45	2014	p
2613	NELS	45	2014	p
2618	NELS	45	2014	p
2626	NELS	45	2014	p
2627	NELS	45	2014	p
2628	NELS	45	2014	p
2631	NELS	45	2014	p
2641	NELS	45	2014	p
2653	NELS	45	2014	p
2657	NELS	45	2014	p
2665	NELS	45	2014	p
2668	NELS	45	2014	p
2670	NELS	45	2014	p
2671	NELS	45	2014	p
2675	NELS	45	2014	p
2676	NELS	45	2014	p
2677	NELS	45	2014	p
2681	NELS	45	2014	p
2682	NELS	45	2014	p
2683	NELS	45	2014	p
2684	NELS	45	2014	p
2685	NELS	45	2014	p
2686	NELS	45	2014	p
2687	NELS	45	2014	p
2691	NELS	45	2014	p
2692	NELS	45	2014	p
2693	NELS	45	2014	p
2713	NELS	41	2010	p
2714	NELS	41	2010	p
2715	NELS	41	2010	p
2716	NELS	41	2010	p
2717	NELS	41	2010	p
2719	NELS	41	2010	p
2724	NELS	41	2010	p
2726	NELS	41	2010	p
2729	NELS	41	2010	p
2734	NELS	41	2010	p
2743	NELS	41	2010	p
2763	NELS	41	2010	p
2764	NELS	41	2010	p
2765	NELS	41	2010	p
2768	NELS	41	2010	p
2769	NELS	41	2010	p
2775	BLS	12	1986	p
2780	BLS	12	1986	p
2783	BLS	12	1986	p
2784	BLS	12	1986	p
2787	BLS	12	1986	p
2793	BLS	12	1986	p
2816	BLS	13	1987	p
2817	BLS	13	1987	p
2821	BLS	13	1987	p
2824	BLS	13	1987	p
2826	BLS	13	1987	p
2830	BLS	13	1987	p
2838	BLS	13	1987	p
2839	BLS	13	1987	p
2853	BLS	14	1988	p
2861	BLS	14	1988	p
2869	BLS	14	1988	p
2886	BLS	15	1989	p
2892	BLS	15	1989	p
2897	BLS	15	1989	p
2899	BLS	15	1989	p
2903	BLS	15	1989	p
2904	BLS	15	1989	p
2910	BLS	15	1989	p
2917	BLS	15	1989	p
2918	BLS	16	1990	p
2920	BLS	16	1990	p
2921	BLS	16	1990	p
2923	BLS	16	1990	p
2929	BLS	16	1990	p
2941	BLS	16	1990	p
2963	BLS	16	1990	p
2968	BLS	16	1990	p
2982	BLS	17	1991	p
2985	BLS	17	1991	p
2986	BLS	17	1991	p
2990	BLS	17	1991	p
2992	BLS	17	1991	p
2993	BLS	17	1991	p
2996	BLS	17	1991	p
3015	BLS	17	1991	p
3016	BLS	17	1991	p
3017	BLS	17	1991	p
3019	BLS	17	1991	p
3023	BLS	17	1991	p
3025	BLS	17	1991	p
3027	BLS	17	1991	p
3029	BLS	17	1991	p
3031	BLS	17	1991	p
3034	BLS	18	1992	p
3043	BLS	18	1992	p
3052	BLS	18	1992	p
3061	BLS	18	1992	p
3062	BLS	18	1992	p
3072	BLS	18	1992	p
3073	BLS	18	1992	p
3074	BLS	18	1992	p
3075	BLS	18	1992	p
3076	BLS	18	1992	p
3077	BLS	18	1992	p
3078	BLS	18	1992	p
3079	BLS	18	1992	p
3080	BLS	18	1992	p
3081	BLS	18	1992	p
3082	BLS	18	1992	p
3083	BLS	18	1992	p
3085	BLS	19	1993	p
3089	BLS	19	1993	p
3096	BLS	19	1993	p
3097	BLS	19	1993	p
3098	BLS	19	1993	p
3104	BLS	19	1993	p
3111	BLS	19	1993	p
3132	BLS	19	1993	p
3142	BLS	20	1994	p
3145	BLS	20	1994	p
3152	BLS	20	1994	p
3164	BLS	20	1994	p
3173	BLS	20	1994	p
3195	BLS	20	1994	p
3196	BLS	20	1994	p
3197	BLS	20	1994	p
3198	BLS	20	1994	p
3209	BLS	21	1995	p
3210	BLS	21	1995	p
3211	BLS	21	1995	p
3212	BLS	21	1995	p
3216	BLS	21	1995	p
3227	BLS	21	1995	p
3234	BLS	21	1995	p
3256	BLS	22	1996	p
3261	BLS	22	1996	p
3263	BLS	22	1996	p
3269	BLS	22	1996	p
3270	BLS	22	1996	p
3273	BLS	22	1996	p
3276	BLS	22	1996	p
3282	BLS	22	1996	p
3283	BLS	22	1996	p
3284	BLS	22	1996	p
3286	BLS	22	1996	p
3288	BLS	22	1996	p
3289	BLS	22	1996	p
3290	BLS	22	1996	p
3306	BLS	22	1996	p
3308	BLS	23	1997	p
3309	BLS	23	1997	p
3315	BLS	23	1997	p
3316	BLS	23	1997	p
3317	BLS	23	1997	p
3319	BLS	23	1997	p
3320	BLS	23	1997	p
3322	BLS	23	1997	p
3323	BLS	23	1997	p
3333	BLS	23	1997	p
3334	BLS	23	1997	p
3337	BLS	23	1997	p
3339	BLS	23	1997	p
3360	BLS	24	1998	p
3364	BLS	24	1998	p
3366	BLS	24	1998	p
3369	BLS	24	1998	p
3374	BLS	24	1998	p
3384	BLS	24	1998	p
3385	BLS	24	1998	p
3386	BLS	24	1998	p
3387	BLS	24	1998	p
3388	BLS	24	1998	p
3389	BLS	24	1998	p
3390	BLS	24	1998	p
3391	BLS	24	1998	p
3393	BLS	24	1998	p
3407	BLS	25	1999	p
3409	BLS	25	1999	p
3412	BLS	25	1999	p
3417	BLS	25	1999	p
3420	BLS	25	1999	p
3423	BLS	25	1999	p
3424	BLS	25	1999	p
3426	BLS	25	1999	p
3427	BLS	25	1999	p
3428	BLS	25	1999	p
3431	BLS	25	1999	p
3433	BLS	25	1999	p
3434	BLS	25	1999	p
3436	BLS	25	1999	p
3439	BLS	26	2000	p
3440	BLS	26	2000	p
3444	BLS	26	2000	p
3446	BLS	26	2000	p
3447	BLS	26	2000	p
3449	BLS	26	2000	p
3450	BLS	26	2000	p
3454	BLS	26	2000	p
3458	BLS	26	2000	p
3462	BLS	26	2000	p
3464	BLS	26	2000	p
3466	BLS	26	2000	p
3487	BLS	27	2001	p
3492	BLS	27	2001	p
3494	BLS	27	2001	p
3498	BLS	27	2001	p
3499	BLS	27	2001	p
3500	BLS	27	2001	p
3501	BLS	27	2001	p
3506	BLS	27	2001	p
3511	BLS	27	2001	p
3512	BLS	27	2001	p
3513	BLS	27	2001	p
3516	BLS	27	2001	p
3517	BLS	27	2001	p
3518	BLS	27	2001	p
3519	BLS	27	2001	p
3520	BLS	27	2001	p
3522	BLS	27	2001	p
3525	BLS	27	2001	p
3530	BLS	28	2002	p
3531	BLS	28	2002	p
3532	BLS	28	2002	p
3543	BLS	29	2003	p
3544	BLS	29	2003	p
3550	BLS	29	2003	p
3552	BLS	29	2003	p
3554	BLS	29	2003	p
3557	BLS	29	2003	p
3558	BLS	29	2003	p
3561	BLS	29	2003	p
3562	BLS	29	2003	p
3563	BLS	29	2003	p
3565	BLS	29	2003	p
3567	BLS	29	2003	p
3572	BLS	29	2003	p
3581	BLS	29	2003	p
3582	BLS	29	2003	p
3583	BLS	29	2003	p
3584	BLS	29	2003	p
3585	BLS	29	2003	p
3586	BLS	29	2003	p
3588	BLS	29	2003	p
3589	BLS	29	2003	p
3590	BLS	29	2003	p
3591	BLS	29	2003	p
3592	BLS	29	2003	p
3593	BLS	30	2004	p
3597	BLS	30	2004	p
3601	BLS	30	2004	p
3602	BLS	30	2004	p
3604	BLS	30	2004	p
3607	BLS	30	2004	p
3608	BLS	30	2004	p
3610	BLS	30	2004	p
3612	BLS	30	2004	p
3614	BLS	30	2004	p
3616	BLS	30	2004	p
3617	BLS	30	2004	p
3621	BLS	30	2004	p
3628	BLS	30	2004	p
3629	BLS	30	2004	p
3650	BLS	31	2005	p
3651	BLS	31	2005	p
3654	BLS	31	2005	p
3655	BLS	31	2005	p
3663	BLS	31	2005	p
3667	BLS	31	2005	p
3680	BLS	31	2005	p
3681	BLS	31	2005	p
3682	BLS	31	2005	p
3683	BLS	31	2005	p
3684	BLS	31	2005	p
3685	BLS	31	2005	p
3686	BLS	31	2005	p
3687	BLS	31	2005	p
3688	BLS	31	2005	p
3689	BLS	31	2005	p
3690	BLS	31	2005	p
3698	BLS	31	2005	p
3708	BLS	32	2006	p
3712	BLS	32	2006	p
3713	BLS	32	2006	p
3714	BLS	32	2006	p
3715	BLS	32	2006	p
3721	BLS	32	2006	p
3733	BLS	32	2006	p
3734	BLS	32	2006	p
3747	BLS	32	2006	p
3750	BLS	32	2006	p
3752	BLS	32	2006	p
3754	BLS	33	2007	p
3759	BLS	33	2007	p
3760	BLS	33	2007	p
3761	BLS	33	2007	p
3764	BLS	33	2007	p
3767	BLS	33	2007	p
3771	BLS	33	2007	p
3776	BLS	33	2007	p
3777	BLS	33	2007	p
3782	BLS	33	2007	p
3787	BLS	33	2007	p
3791	BLS	33	2007	p
3795	BLS	33	2007	p
3796	BLS	33	2007	p
3800	BLS	34	2008	p
3802	BLS	34	2008	p
3805	BLS	34	2008	p
3809	BLS	34	2008	p
3811	BLS	34	2008	p
3812	BLS	34	2008	p
3817	BLS	34	2008	p
3821	BLS	34	2008	p
3826	BLS	34	2008	p
3827	BLS	34	2008	p
3830	BLS	34	2008	p
3831	BLS	34	2008	p
3845	BLS	35	2009	p
3847	BLS	35	2009	p
3849	BLS	35	2009	p
3851	BLS	35	2009	p
3852	BLS	35	2009	p
3853	BLS	35	2009	p
3855	BLS	35	2009	p
3868	BLS	35	2009	p
3869	BLS	35	2009	p
3870	BLS	35	2009	p
3883	BLS	37	2011	p
3884	BLS	37	2011	p
3887	BLS	37	2011	p
3890	BLS	37	2011	p
3893	BLS	37	2011	p
3895	BLS	37	2011	p
3901	BLS	37	2011	p
3908	BLS	37	2011	p
3911	BLS	37	2011	p
3912	BLS	37	2011	p
3914	BLS	37	2011	p
3919	BLS	37	2011	p
3921	BLS	38	2012	p
3928	BLS	38	2012	p
3929	BLS	38	2012	p
3931	BLS	38	2012	p
3934	BLS	38	2012	p
3937	BLS	38	2012	p
3939	BLS	38	2012	p
3950	BLS	38	2012	p
3954	BLS	38	2012	p
3955	BLS	38	2012	p
3970	BLS	39	2013	p
3971	BLS	39	2013	p
3972	BLS	39	2013	p
3973	BLS	39	2013	p
3994	BLS	39	2013	p
3996	BLS	39	2013	p
4000	BLS	39	2013	p
4009	BLS	40	2014	p
4010	BLS	40	2014	p
4016	BLS	40	2014	p
4017	BLS	40	2014	p
4026	BLS	40	2014	p
4031	BLS	40	2014	p
4037	BLS	41	2015	p
4041	BLS	41	2015	p
4049	BLS	41	2015	p
4051	BLS	41	2015	p
4056	BLS	41	2015	p
4060	BLS	41	2015	p
4064	BLS	42	2016	p
